chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
213.082@7.611,0.5414217908411275,-0.4129592143475583,0.17713703110562945,-1.1417991824144413,-0.16288818037651087,-0.349721376244641,-0.9666106284668529,-1.0782084912480607,-0.3228113163367873,-0.608277280742769,-1.2794309219142774
216.067@4.529,0.9038937111251442,,0.587718625878831,-0.14051656662628625,,0.3855846116707514,-0.1197546480290768,-0.14652775870373405,0.2152877220703595,,-0.3134766779754645
222.086@3.106,1.8904047090630658,3.619651165290613,2.3988764182953513,-0.9872158115821678,2.0851086414831466,1.3554880507178946,-1.4109656450363486,-1.459411969251135,-1.084912200377247,0.414782507153702,-2.165624144109263
222.088@8.431,0.44094317248217807,-1.326102708954883,-0.7033520382694901,-2.62520225237,-0.8480155914515648,-1.019510600250351,-2.506470667807296,-1.9646535848054363,-0.49396030948563496,-1.6891204283239314,-2.0883778815541874
228.076@6.516,1.2785431582091142,-0.27960192177692694,-0.15317528472566844,-1.2402600925920242,0.3991083501847476,-0.39723181250446565,-1.4882903191074905,-1.284069568696614,-0.45481946182727134,-1.8247909357882663,-1.396653531872806
236.095@7.423,0.40959739348626395,0.9412969463840367,1.5059622154323131,-1.006522083352845,1.2450305307101601,-0.2505084249451314,-1.3844736391389512,-1.3103067209490125,-0.3805904428361264,0.12154590530849323,-1.1832744537419795
236.175@10.841,0.8328862712012702,-1.4159977038061933,-0.27233038616965916,-0.8586728380810791,-0.7500342531188595,-0.5303031177624825,-0.8336953810441311,-0.7400976720348422,-0.33689361815273,-0.49221810767422675,-1.1595786402876955
236.175@10.912,0.6561874725678888,-1.1788897547815442,0.19927394704088047,-1.510209410146414,-0.12239664137907424,-0.3939956765789082,-1.0904685328944832,-1.128720017036888,-0.5531128934404825,-0.4976348274741896,-1.3168629065023434
236.175@11.428,0.3469114711517549,-1.4160768051198904,-0.10500432436084348,-0.9366362990879036,-0.09982460651744735,-0.32555171004292927,-0.8506605444650446,-0.5690586381320221,-0.5697345934708898,-0.37174201113032085,-0.8670384705393649
236.177@10.302,-0.2510812605761293,-2.51662285063007,-0.7524763763476218,-1.4235297355743144,-1.2824257812821487,-0.574296220239092,-1.1601225561388406,-1.4197170332548856,-1.476171734114277,-1.8759616844335782,-1.5275098307428465
236.177@9.895,-0.03969917969324357,-1.9199212459337984,-0.21249925194805258,-1.1737991858001697,-0.8612835841762604,-0.4302889228641689,-0.9303425616912918,-1.022932622591642,-0.9287498022883107,-0.8215404062239756,-1.1805029767086648
237.076@4.432,0.41062527683230643,0.13102830314990654,0.2605883316243719,-1.5609617409696441,-0.18087659641430243,-0.5128815022688196,-1.586667024109718,-1.7568964405135437,-0.23793988348789452,-0.5700890968208331,-1.9770263815995948
240.059@0.915,3.527174746241118,2.077147983238915,7.751458584440341,0.8291663251814727,1.1294068343142192,2.3897663278392236,0.0042367707433712,,-0.013251463429254429,1.177114702485981,-1.219621293558074
242.113@3.577,1.0002553096073654,-1.330381990935873,1.1386049848358577,-1.6383214589207766,-0.8029894738135994,-0.8558364469472383,-1.5265236500535577,-1.629975415225324,-0.3384093921924491,-1.1037818327755824,-4.897607474269768
242.113@5.144,0.23171067994936298,-0.19945029411639445,0.36959126460633923,-1.1455704232524622,-0.2562941857698929,-0.12837601672380236,-0.7361072077760532,-1.0466449407929255,-0.7245666497461084,-0.6216770518263205,-1.325939879428019
242.114@4.224,1.837812847707472,-0.7029165306414349,-3.209209881881048,,-2.6396554814335484,-2.0874825800593264,-0.0967877071978335,,2.0062504493927893,,-0.3549044429856403
242.114@6.382,3.207973006547749,,-1.9686615421564593,-0.894498440445705,-2.494559126817473,-0.9667382773106434,-0.2401514804491088,-0.38496799307536667,1.7843165274313908,,
248.083@8.14,1.815283512576101,2.5921718469969406,2.4866539977988142,0.11858231985468233,2.316830524235883,0.5768733378271677,-0.33894941712452564,-0.324862207518715,1.061478366695484,1.502639734935964,-0.19064133235689998
250.117@4.104,0.456933509313562,-0.5387892259664541,1.5106303994083394,-1.0058436180894685,0.09858377684361648,0.3687349360887987,-0.6622362193587398,-1.0753556317044655,-1.28765490618827,-0.012157595026446246,-1.1708375571290939
250.118@8.316,0.8420690672981913,0.030907523248102753,0.8307233919821418,-1.1752793804702006,1.4135543147937664,0.06397271094222534,-0.7204705515657971,-0.8251550059447712,-0.27634572716520067,0.08003579938466494,-0.9052570100610446
251.116@10.29,2.4187413384336898,2.1733558405305775,2.8722594198372766,1.7626792627547423,2.7794434040146854,1.8364442742210534,1.6194425728244966,1.5891844348195974,1.7258150868103792,2.4478159706121034,1.4748251140990627
252.064@4.351,3.9455256735849202,4.291444439460514,1.813183217704855,-0.3746502851782798,2.3604380391208055,0.17597093691885018,-0.15922668089544345,-0.16346426026036268,3.8283651369946368,1.6215819550150918,-0.2204832469961196
268.128@6.119,1.1649782759798677,0.607014737621069,0.8560230244898367,-0.3735586539013885,0.6254339210391541,0.3043529123685361,-0.3139398686867732,-0.44452416919335197,0.1937651800776744,-0.002461078654486216,-0.687132472200337
268.128@7.923,-3.4043265684602453,-7.558411227615294,9.683482043588713,-0.45175794701416394,16.965700395941962,-0.26516068446189717,-1.4210784362317506,-0.9301636206404091,-1.9655112903842014,1.059665617778313,-0.1905138967362228
